couple,together,Sun-Sun_angle,Sun-Sun_aspect,Sun-Moon_angle,Sun-Moon_aspect,Sun-Venus_angle,Sun-Venus_aspect,Sun-Mars_angle,Sun-Mars_aspect,Moon-Sun_angle,Moon-Sun_aspect,Moon-Moon_angle,Moon-Moon_aspect,Moon-Venus_angle,Moon-Venus_aspect,Moon-Mars_angle,Moon-Mars_aspect,Venus-Sun_angle,Venus-Sun_aspect,Venus-Moon_angle,Venus-Moon_aspect,Venus-Venus_angle,Venus-Venus_aspect,Venus-Mars_angle,Venus-Mars_aspect,Mars-Sun_angle,Mars-Sun_aspect,Mars-Moon_angle,Mars-Moon_aspect,Mars-Venus_angle,Mars-Venus_aspect,Mars-Mars_angle,Mars-Mars_aspect
Daniel Perez & Rebecca Moore,True,154.61876742689384,none,48.414823279386454,none,195.47635999974426,none,211.1163541531149,none,10.676783494514353,none,264.4728393470069,square,51.534376067364775,none,67.17437022073543,none,152.90509027385113,none,46.70114612634373,none,193.76268284670155,none,209.4026770000722,none,111.21911860187888,none,5.015174454371476,conjunction,152.0767111747293,none,167.71670532809995,none
Jonathan Hill & Sarah Jones,True,246.19196620679045,trine,279.3016158366943,none,250.9772091042043,none,235.27472755896846,trine,65.63958573286538,sextile,98.74923536276924,none,70.42482863027922,none,54.722347085043396,sextile,286.6197145827355,none,319.7293642126394,none,291.4049574801494,none,275.70247593491354,square,110.43953693480023,none,143.5491865647041,none,115.22477983221407,trine,99.52229828697824,none
James White & Jennifer Young,True,342.5323643284729,none,246.38900281675484,trine,300.77394487874767,sextile,335.2965097531271,none,259.2550044003558,none,163.11164288863776,none,217.49658495063056,none,252.01914982501,none,4.760583407246841,conjunction,268.61722189552876,square,323.0021639575216,none,357.52472883190103,conjunction,273.3012687305233,square,177.15790721880524,opposition,231.54284928079804,none,266.0654141551775,square
George Jones & Rebecca Martinez,True,155.5474525393988,none,341.0916044413384,none,111.5158977266714,none,3.377049431249958,conjunction,138.62534821196937,none,324.169500113909,none,94.59379339924197,square,346.45494510382053,none,197.86369674505454,none,23.407848646994182,none,153.83214193232715,none,45.69329363690571,none,216.1999149935663,none,41.74406689550594,none,172.1683601808389,opposition,64.02951188541746,sextile
John Taylor & Susan Perez,True,102.84031983297632,none,344.3785643315746,none,79.68398334503297,none,69.40677961203193,none,39.64236014166501,none,281.18060464026325,none,16.486023653721674,none,6.208819920720607,conjunction,60.396981634315324,sextile,301.9352261329136,sextile,37.24064514637199,none,26.963441413370923,none,126.80005054714456,trine,8.338295045742825,conjunction,103.64371405920122,none,93.36651032620017,square
William Jones & Emma Walker,True,106.12661674538131,none,198.5598062970824,none,107.22567378118148,none,104.14373508399115,none,331.83822016746694,none,64.27140971916805,sextile,332.9372772032672,none,329.8553385060768,none,62.155339806956306,sextile,154.5885293586574,none,63.254396842756535,sextile,60.17245814556617,sextile,54.40990236397511,sextile,146.8430919156762,none,55.508959399775335,sextile,52.42702070258497,none
Jonathan Harris & Sarah Wright,False,233.33303963324755,trine,287.1241878207156,none,237.4298340639348,trine,280.24556411387874,none,192.9419707570749,none,246.73311894454292,trine,197.03876518776218,none,239.8544952377061,trine,218.2255867560257,none,272.0167349434937,square,222.32238118671296,none,265.13811123665687,square,200.60418435734587,none,254.39533254481387,none,204.70097878803313,none,247.51670883797703,trine
Robert Rodriguez & Melissa Young,False,119.47229528797118,trine,143.63918301275243,none,111.3197300890304,none,267.61612745457427,square,10.298984731047085,none,34.46587245582833,none,2.146419532106293,conjunction,158.44281689765018,none,72.577240351201,none,96.74412807598225,square,64.42467515226019,sextile,220.7210725178041,none,333.6925410817882,none,357.85942880656944,conjunction,325.5399758828474,none,121.83637324839125,trine
Jacob Gonzalez & Cynthia Harris,False,97.056926264575,square,215.86255311001835,none,102.79084985651804,none,32.44346239183395,none,175.54501796818823,opposition,294.3506448136316,sextile,181.27894156013127,opposition,110.93155409544718,none,117.42267571246545,trine,236.22830255790882,trine,123.15659930440849,trine,52.8092118397244,none,24.539385571212875,none,143.34501241665623,none,30.273309163155915,none,319.9259216984718,none
Frank Martinez & Anna Nguyen,True,116.96898962506867,trine,263.6554218898034,square,70.63847090582016,none,295.08204285950956,sextile,207.44398047720222,none,354.13041274193694,conjunction,161.1134617579537,none,25.557033711643143,none,87.35121762285388,square,234.03764988758857,trine,41.020698903605364,none,265.46427085729476,square,216.3770259260984,none,3.063458190833103,conjunction,170.0465072068499,opposition,34.490079160539324,none
Joseph Wilson & Margaret Scott,True,26.474203726871963,none,41.20803991603603,none,15.443662698412055,none,278.0019923338573,none,141.19719156164365,none,155.93102775080774,none,130.16665053318377,none,32.724980168629,none,71.66375201425676,none,86.39758820342082,square,60.63321098579685,sextile,323.1915406212421,none,24.35682831978656,none,39.090664508950624,none,13.32628729132665,none,275.8846169267719,square
Jason Robinson & Sandra Lee,False,171.49952602781354,opposition,6.951563760493002,conjunction,194.9624328162946,none,59.419365455361486,sextile,320.11381153262295,none,155.56584926530243,none,343.57671832110407,none,208.03365096017092,none,152.4381708081442,none,347.89020854082366,none,175.90107759662527,opposition,40.35801023569215,none,251.4286652976744,none,86.88070303035386,square,274.89157208615546,square,139.34850472522234,none
Eric Nguyen & Debra Hill,False,237.27540725519307,trine,300.0073446216686,sextile,224.019301157006,none,305.884919237458,sextile,150.1362816100513,none,212.86821897652683,none,136.88017551186422,none,218.7457935923162,none,190.23812433367124,none,252.97006170014677,none,176.98201823548416,opposition,258.84763631593614,none,249.7622737627162,none,312.49421112919174,none,236.50616766452913,trine,318.37178574498114,none
Stephen Jones & Kimberly Young,True,29.784214347480855,none,93.95234636647888,square,69.88881264369115,none,29.392285041621278,none,156.17382348706388,none,220.34195550606194,none,196.2784217832742,none,155.78189418120434,none,51.82992125206141,none,115.99805327105943,trine,91.93451954827171,square,51.437991946201834,none,16.14162385063213,none,80.30975586963015,none,56.24622214684243,sextile,15.749694544772552,none
Gregory King & Cynthia Martinez,True,99.10506381994432,none,64.144554740288,sextile,90.1099068711144,square,118.03250142024613,trine,148.62212160304608,none,113.66161252338978,trine,139.62696465421618,none,167.5495592033479,none,123.72920716106336,trine,88.76869808140702,square,114.73405021223346,trine,142.6566447613652,none,232.1674013517283,trine,197.206892272072,none,223.1722444028984,none,251.09483895203013,none
Kevin Robinson & Debra Lewis,False,81.89145473627792,none,193.82237987643103,none,125.30735192165474,trine,358.7067843993336,conjunction,117.51124245625437,trine,229.44216759640747,none,160.9271396416312,none,34.32657211931007,none,62.37931339232466,sextile,174.31023853247777,opposition,105.79521057770148,none,339.19464305538037,none,56.38607920122189,sextile,168.317004341375,none,99.80197638659871,none,333.2014088642776,none
John Torres & Kathleen Perez,True,331.13826652566445,none,258.6986823434015,none,284.8968902292735,none,31.936692762532815,none,186.4610700678786,opposition,114.02148588561565,trine,140.2196937714876,none,247.25949630474696,trine,359.8004077996158,conjunction,287.3608236173529,none,313.55903150322484,none,60.59883403648416,sextile,354.3811711159271,conjunction,281.94158693366415,none,308.1397948195361,none,55.179597352795454,sextile
Thomas Wilson & Nicole Moore,False,254.15274520288787,none,184.49866851824177,opposition,267.0798763633185,square,19.177814587030618,none,124.46873934088416,trine,54.814662656238056,sextile,137.39587050131473,none,249.4938087250269,none,217.36917266759758,none,147.71509598295148,none,230.29630382802816,none,342.3942420517403,none,187.72373254081896,opposition,118.06965585617284,trine,200.65086370124953,none,312.7488019249617,none
Joseph Ramirez & Amanda Garcia,False,328.8106832603837,none,146.04229965982793,none,14.043668154350456,none,320.34397199051426,none,294.85209623485343,sextile,112.08371263429771,trine,340.0850811288202,none,286.38538496498404,none,12.688490928661281,none,189.9201073281055,opposition,57.921475822628054,sextile,4.2217796587918315,conjunction,325.4646270391266,none,142.6962434385708,none,10.697611933093334,none,316.99791576925713,none
George Torres & Jennifer Sanchez,False,303.8567589007312,sextile,172.75120852182957,opposition,301.764130487164,sextile,17.788948087262668,none,247.48781994556907,trine,116.38226956666745,trine,245.39519153200186,trine,321.4200091321005,none,305.4598472030648,sextile,174.35429682416313,opposition,303.36721878949754,sextile,19.392036389596228,none,256.71980434089494,none,125.61425396199328,trine,254.6271759273277,none,330.6519935274264,none
Ryan Perez & Cynthia Young,True,156.3097243130843,none,308.9995048244989,none,126.59482050583122,trine,177.4213739533169,opposition,40.017535737267025,none,192.70731624868165,none,10.302631930013945,none,61.129185377499624,sextile,118.15035766956552,trine,270.84013818098015,square,88.43545386231244,square,139.26200730979812,none,101.54854888634134,none,254.23832939775596,none,71.83364507908826,none,122.66019852657394,trine
Eric Allen & Dorothy White,True,113.60670088130387,trine,204.43927582112676,none,147.50724702651283,none,182.97037793523177,opposition,58.36214572724087,sextile,149.19472066706373,none,92.26269187244982,square,127.72582278116876,trine,67.94226440292218,none,158.77483934274505,none,101.84281054813113,none,137.30594145685006,none,198.71788562047246,none,289.55046056029533,none,232.6184317656814,trine,268.08156267440035,square
William Thompson & Betty Rodriguez,True,197.43222024992016,none,324.7167891245593,none,238.5352077824417,trine,195.4318744539328,none,89.07422634747522,square,216.3587952221143,none,130.17721387999674,none,87.07388055148786,square,156.89304724430977,none,284.1776161189489,none,197.9960347768313,none,154.8927014483224,none,259.7749002669212,none,27.05946914156027,none,300.8778877994427,sextile,257.7745544709338,none
Eric Allen & Elizabeth Moore,True,216.8647798148276,none,89.94492102988585,square,241.58043813202676,trine,238.79328271507595,trine,267.3012021588584,square,140.38134337391668,none,292.01686047605756,none,289.2297050591068,none,208.76498809906906,none,81.84512931412729,none,233.4806464162682,trine,230.6934909993174,none,234.89301920861288,trine,107.97316042367115,none,259.608677525812,none,256.82152210886125,none
Kevin Nguyen & Jessica Davis,True,180.82206635462808,opposition,347.2461226942741,none,219.96047025564823,none,106.70970242407796,none,126.94878933304568,trine,293.3728456726917,none,166.08719323406584,none,52.83642540249559,none,134.64229395988133,none,301.06635029952736,sextile,173.78069786090148,opposition,60.52993002933124,sextile,199.30709874383922,none,5.731155083485248,conjunction,238.44550264485937,trine,125.1947348132891,trine
Larry Walker & Elizabeth Martin,False,222.473657139437,none,267.76977075988316,square,202.70545298340906,none,305.7994873770991,sextile,318.95610256595864,none,4.252216186404766,conjunction,299.1878984099307,sextile,42.2819328036208,none,212.32099451174065,none,257.6171081321868,none,192.55279035571272,none,295.6468247494028,sextile,201.43750296113328,none,246.7336165815794,trine,181.66929880510534,opposition,284.7633331987954,none
Brian Anderson & Deborah Lewis,True,90.71983633436963,square,136.15179468116048,none,44.98884101062805,none,95.19588070005443,square,104.47141628702386,none,149.9033746338147,none,58.740420963282276,sextile,108.94746065270866,none,131.06642036824638,none,176.49837871503723,opposition,85.3354250445048,square,135.54246473393118,none,195.16552351649418,none,240.59748186328503,trine,149.4345281927526,none,199.64156788217898,none
Michael Miller & Angela Moore,False,109.35513505972264,none,209.59279658102244,none,114.11867346015413,trine,154.8866217212713,none,336.14535666267716,none,76.38301818397696,none,340.9088950631086,none,21.676843324225814,none,98.54392214560929,none,198.78158366690909,none,103.30746054604076,none,144.07540880715794,none,205.91015981294007,none,306.1478213342399,none,210.67369821337155,none,251.44164647448872,none
Jason Anderson & Helen Miller,False,158.8025116103038,none,101.99939914288382,none,151.94699482779885,none,220.12915861020969,none,128.02883533174398,none,71.22572286432398,none,121.17331854923901,trine,189.35548233164985,opposition,149.05457657566356,none,92.25146410824357,square,142.1990597931586,none,210.38122357556944,none,178.98744056182352,opposition,122.18432809440355,trine,172.13192377931856,opposition,240.31408756172937,trine
Jason Anderson & Emily Miller,False,121.16564771804138,trine,255.87015419039858,none,146.80199953729775,none,346.68311580242454,none,314.2950866607971,none,88.99959313315432,square,339.9314384800535,none,179.81255474518028,opposition,167.8683535668539,none,302.5728600392111,sextile,193.50470538611026,none,33.38582165123705,none,119.15263340843256,trine,253.85713988078976,none,144.78898522768893,none,344.6701014928157,none
Charles Allen & Michelle Hill,False,165.30921801784513,none,203.90179784907727,none,138.1705483564834,none,183.6728157954287,opposition,182.59087982153892,opposition,221.18345965277106,none,155.4522101601772,none,200.9544775991225,none,205.04721300406123,none,243.63979283529338,trine,177.90854334269952,opposition,223.4108107816448,none,42.54463218019875,none,81.13721201143089,none,15.405962518837029,none,60.908229957782325,sextile
Larry Lopez & Laura King,True,171.3347003924076,opposition,135.71853141752345,none,133.7492474440311,none,238.29828987086196,trine,36.624565543559044,none,1.0083965686748968,conjunction,359.0391125951826,conjunction,103.58815502201341,none,217.65775643203673,none,182.0415874571526,opposition,180.07230348366025,opposition,284.6213459104911,none,228.4557079813724,none,192.83953900648825,none,190.8702550329959,none,295.4192974598268,sextile
Jason Sanchez & Brenda Flores,False,275.71181525200814,square,184.44793577485385,opposition,243.22102975069294,trine,259.31711011358715,none,269.5410523373837,square,178.27717286022946,opposition,237.05026683606854,trine,253.14634719896276,none,308.26592144223207,none,217.00204196507784,none,275.7751359409169,square,291.87121630381114,none,251.39032955297384,none,160.12645007581958,none,218.89954405165867,none,234.99562441455288,trine
Thomas Perez & Emma Rodriguez,True,89.72344035176901,square,286.0966569800916,none,120.72629694610886,trine,165.72022412282826,none,88.15692688433191,square,284.5301435126545,none,119.15978347867176,trine,164.15371065539117,none,134.3680590504363,none,330.74127567875894,none,165.37091564477615,none,210.36484282149556,none,90.42843714680782,square,286.80165377513043,none,121.43129374114767,trine,166.42522091786708,none
Joseph Johnson & Margaret Jones,True,32.24919891721066,none,262.2746099616187,square,55.44140050381235,sextile,122.1997489555348,trine,298.8217322781571,sextile,168.8471433225651,none,322.01393386475877,none,28.772282316481252,none,76.80241031153707,none,306.8278213559451,none,99.99461189813877,none,166.75296034986124,none,325.5946937588197,none,195.62010480322766,none,348.7868953454214,none,55.54524379714381,sextile
Eric King & Donna Williams,False,159.41509076666742,none,90.96209143561549,square,173.31989598274382,opposition,250.23726443248947,none,329.3407380475131,none,260.88773871646123,none,343.2455432635895,none,60.16291171333518,sextile,130.1106522301795,none,61.6576528991276,sextile,144.0154574462559,none,220.93282589600156,none,280.6816156806342,none,212.22861634958224,none,294.5864208967106,sextile,11.503789346456216,none
Robert Johnson & Carol Lewis,True,45.983232234410366,none,264.51804721943705,square,92.50142662284364,square,87.04512167179823,square,0.22474818042857692,conjunction,218.7595631654553,none,46.74294256886185,none,41.28663761781644,none,80.19957922511864,none,298.73439421014535,sextile,126.71777361355191,trine,121.2614686625065,trine,157.0233940111035,none,15.55820899613019,none,203.54158839953675,none,198.08528344849134,none
Joshua Scott & Donna Brown,False,223.68076982974924,none,96.08132936023324,square,179.99565383867895,opposition,301.92683692610325,sextile,131.12484290363997,none,3.5254024341239756,conjunction,87.43972691256968,square,209.37090999999398,none,218.66450696671086,none,91.06506649719486,square,174.97939097564057,opposition,296.91057406306487,sextile,234.42762594130465,trine,106.82818547178866,none,190.74250995023436,none,312.67369303765867,none
Jonathan Moore & Donna Thomas,True,113.69111749804188,trine,77.6612215142867,none,133.67590927188553,none,197.73500390208855,none,52.64812565802071,none,16.618229674265535,none,72.6329174318644,none,136.6920120620674,none,155.96695886734454,none,119.93706288358936,trine,175.9517506411882,opposition,240.01084527139122,trine,161.93658540255132,none,125.90668941879613,trine,181.92137717639497,opposition,245.980471806598,trine
Ronald Martin & Melissa Lopez,False,151.75813786727858,none,303.1814349686283,sextile,131.218875047662,none,1.032281373789175,conjunction,315.815153226925,none,107.23845032827477,none,295.27589040730845,sextile,165.08929673343562,none,104.87693236793552,none,256.3002294692853,none,84.33766954831896,square,314.1510758744461,none,167.99203744725375,none,319.4153345486035,none,147.45277462763718,none,17.266180953764348,none
David Ramirez & Jessica Walker,True,186.83441559678477,opposition,147.92216573237272,none,143.16876713688868,none,133.13287947353803,none,230.99225494476585,none,192.0800050803538,none,187.32660648486976,opposition,177.29071882151914,opposition,174.35570243317477,opposition,135.44345256876272,none,130.69005397327868,none,120.65416630992803,trine,154.41496062621246,none,115.50271076180042,trine,110.74931216631637,none,100.71342450296572,none
Joshua Ramirez & Emily Miller,True,124.91822722565182,trine,267.63563360460915,square,79.61716813165354,none,182.76195703514037,opposition,198.39311478298958,none,341.11052116194696,none,153.0920556889913,none,256.2368445924781,none,119.2369843450505,trine,261.95439072400785,none,73.93592525105223,none,177.08071415453904,opposition,19.44416041092046,none,162.16156678987778,none,334.1431013169222,none,77.287890220409,none
Justin Scott & Patricia Garcia,True,302.6911939736275,sextile,76.49713105563961,none,260.6634202448529,none,339.8585411052665,none,173.28237829703633,opposition,307.0883153790485,none,131.25460456826178,none,210.44972542867538,none,340.58548629872826,none,114.3914233807404,trine,298.5577125699537,sextile,17.752833430367303,none,292.37342540896907,none,66.17936249098119,none,250.3456516801945,none,329.5407725406081,none
Paul Davis & Susan King,False,331.7230232859526,none,280.91187706888184,none,290.5695226920931,none,323.35932956683604,none,16.82710581957548,none,326.0159596025047,none,335.67360522571596,none,8.463412100458939,conjunction,346.59874882212324,none,295.7876026050525,sextile,305.4452482282637,sextile,338.2350551030067,none,358.94550209450017,conjunction,308.13435587742947,none,317.7920015006407,none,350.5818083753837,conjunction
Edward Gonzalez & Stephanie Harris,True,188.36867919281076,opposition,23.095642904367654,none,200.70345467051635,none,173.56152267405446,opposition,62.674929388195636,sextile,257.40189309975256,none,75.00970486590123,none,47.867772869439335,none,142.8411546666157,none,337.5681183781726,none,155.17593014432128,none,128.0339981478594,none,47.89486703270842,none,242.6218307442653,trine,60.22964251041401,sextile,33.08771051395212,none
Anthony Thompson & Patricia Williams,True,305.5403510510238,sextile,277.96009086744556,square,351.0815992850013,conjunction,349.7418052255298,none,246.85900447443257,trine,219.27874429085438,none,292.4002527084101,none,291.0604586489386,none,331.6133831261773,none,304.0331229425991,sextile,17.154631360154838,none,15.814837300683394,none,36.07651671764191,none,8.496256534063718,conjunction,81.61776495161942,none,80.27797089214798,none
Ronald Taylor & Jessica Sanchez,False,25.071038848391638,none,61.8207210995719,sextile,13.63796807989921,none,214.3960914507672,none,244.25720325772411,trine,281.00688550890436,none,232.8241324892317,trine,73.58225586009965,none,44.82070510691756,none,81.57038735809783,none,33.38763433842519,none,234.14575770929312,trine,68.97653509598854,none,105.72621734716881,none,57.54346432749617,sextile,258.3015876983641,none
Joseph Anderson & Elizabeth Torres,True,19.606006280303873,none,354.7247130069392,conjunction,356.20208386137347,conjunction,283.2480682426666,none,150.23728920755363,none,125.35599593418897,trine,126.83336678862321,trine,53.87935116991639,none,339.2529039058233,none,314.37161063245867,none,315.84898148689285,none,242.89496586818603,trine,347.78740594399943,none,322.9061126706348,none,324.383483525069,none,251.42946790636216,none
Jason Walker & Sarah Clark,True,185.64236938189998,opposition,9.82996243825724,conjunction,142.18393859454727,none,171.7792472529976,opposition,92.20434870130296,square,276.3919417576602,square,48.74591791395025,none,78.34122657240059,none,148.6798876722692,none,332.86748072862645,none,105.22145688491648,none,134.8167655433668,none,127.27276707462653,trine,311.46036013098376,none,83.81433628727382,square,113.40964494572415,trine
Ronald Wilson & Sharon Wright,False,235.99702061265793,trine,256.860998866068,none,276.9692114692971,square,66.31961111367154,none,66.53851358714485,none,87.40249184055489,square,107.510704443784,none,256.86110408815847,none,190.88710446216857,none,211.7510827155786,none,231.8592953188077,none,21.209694963182187,none,241.63297590336433,trine,262.49695415677434,square,282.6051667600035,none,71.95556640437795,none
Brandon Allen & Samantha Walker,False,206.2145305145925,none,242.35353028699987,trine,245.52279849605597,trine,267.40530045777695,square,208.0366643059597,none,244.17566407836708,trine,247.34493228742318,trine,269.22743424914415,square,186.1207895518164,opposition,222.25978932422376,none,225.42905753327986,none,247.31155949500084,trine,181.2825270313344,opposition,217.42152680374178,none,220.59079501279788,none,242.47329697451886,trine
Brandon Torres & Christine Sanchez,False,256.52389829783755,none,113.7374904944115,trine,214.86804411902003,none,135.5818113651621,none,95.46691149398977,square,312.68050369056374,none,53.81105731517225,none,334.52482456131435,none,237.16506896967502,trine,94.378661166249,square,195.5092147908575,none,116.22298203699958,trine,288.9194150532585,none,146.13300724983245,none,247.26356087444097,trine,167.97732812058305,none
Ronald Robinson & Kimberly Lee,True,98.52519306879407,none,252.36402212625725,none,71.88363977316277,none,60.91408932170174,sextile,179.66327505345762,opposition,333.5021041109208,none,153.02172175782633,none,142.0521713063653,none,92.81144349819414,square,246.65027255565732,trine,66.16989020256284,none,55.20033975110181,sextile,302.3869046013052,sextile,96.22573365876843,square,275.7453513056739,square,264.7758008542129,square
David Taylor & Katherine Jackson,False,17.579396693973564,none,153.24569198634302,none,46.27076354612271,none,331.66722263917336,none,288.7106701064911,none,64.37696539886053,sextile,317.4020369586402,none,242.7984960516909,trine,55.77735070762927,sextile,191.44364599999872,none,84.46871755977841,square,9.865176652829092,conjunction,295.1480352749582,sextile,70.81433056732766,none,323.83940212710735,none,249.23586122015803,none
Eric Lee & Linda Scott,True,160.59688848763267,none,302.0462642789971,sextile,205.95998576461338,none,271.6046646635201,square,220.53787762332476,none,1.9872534146892349,conjunction,265.90097490030547,square,331.54565379921223,none,162.93602382619076,none,304.3853996175552,sextile,208.29912110317147,none,273.9438000020782,square,163.47069020419747,none,304.9200659955619,sextile,208.83378748117818,none,274.4784663800849,square
Gregory Moore & Amy Scott,True,1.9806927407426258,conjunction,50.488592736122314,none,355.31284820723613,conjunction,221.79091461211502,none,170.59892142882848,opposition,219.10682142420816,none,163.93107689532198,none,30.409143300200867,none,326.2816624294675,none,14.78956242484719,none,319.613817895961,none,186.0918843008399,opposition,81.23507190920301,none,129.7429719045827,none,74.56722737569652,none,301.04529378057543,sextile
William Ramirez & Karen Lopez,False,226.29062923952108,none,204.5630706981424,none,202.29213318061235,none,255.30026603996666,none,264.0243081322527,square,242.29674959087401,trine,240.02581207334396,trine,293.03394493269826,none,233.59964810143245,trine,211.87208956005378,none,209.60115204252372,none,262.609284901878,square,274.77518418118444,square,253.04762563980577,none,250.77668812227571,none,303.78482098163,sextile
George Davis & Jennifer Anderson,True,163.75501933269064,none,299.18593915402033,sextile,125.80961745337757,trine,306.29502349515235,none,198.27300422104565,none,333.7039240423754,none,160.3276023417326,none,340.8130083835074,none,202.48617219286595,none,337.91709201419565,none,164.54077031355288,none,345.0261763553277,none,154.25810391500866,none,289.68902373633836,none,116.3127020356956,trine,296.7981080774704,sextile
Larry Smith & Deborah Martinez,True,292.80617199646986,none,37.78369168146202,none,315.49990664175914,none,215.80660865162548,none,325.56898913506313,none,70.54650882005532,none,348.2627237803524,none,248.56942579021882,none,290.6077608042033,none,35.58528048919547,none,313.30149544949256,none,213.60819745935896,none,243.99871717964615,trine,348.97623686463834,none,266.69245182493546,square,166.9991538348018,none
Alexander Sanchez & Mary Martin,False,290.5759579234784,none,14.071956083112184,none,303.2106430537792,sextile,200.32768429182775,none,122.53546689659693,trine,206.03146505623073,none,135.17015202689777,none,32.28719326494628,none,282.8964121416958,none,6.392410301329562,conjunction,295.5310972719966,sextile,192.64813851004513,none,262.6481143094695,square,346.14411246910333,none,275.28279943977043,square,172.3998406778189,opposition
Alexander Flores & Amy Scott,True,85.5434924826946,square,86.60071182585415,square,97.76413167072843,square,10.40637540880482,none,279.25746956449836,none,280.3146889076579,none,291.4781087525322,none,204.12035249060858,none,98.40505782267326,none,99.4622771658328,none,110.62569701070709,none,23.267940748783474,none,27.4731757656387,none,28.530395108798245,none,39.69381495367253,none,312.3360586917489,none
Donald Davis & Cynthia Davis,True,200.6834355793524,none,52.92410516049057,none,209.0216351222371,none,336.28632680973453,none,248.08591260028214,none,100.32658218142032,none,256.42411214316684,none,23.688803830664284,none,240.3528090387262,trine,92.59347861986438,square,248.6910085816109,none,15.955700269108348,none,88.85387520584854,square,301.0945447869867,sextile,97.19207474873323,square,224.45676643623068,none
Richard Hernandez & Emily Nguyen,False,353.3066418354123,conjunction,112.26990148506671,trine,1.690941664734268,conjunction,274.90309334343476,square,72.75734847926486,none,191.72060812891928,none,81.14164830858681,none,354.35379998728735,conjunction,2.7751710188734364,conjunction,121.73843066852785,trine,11.159470848195419,none,284.3716225268959,none,45.399609567592556,none,164.36286921724698,none,53.78390939691454,none,326.99606107561505,none
William Lewis & Shirley Jones,False,262.2065159250364,square,10.068188198481522,none,221.782265053735,none,46.54974239349836,none,76.55166911129709,none,184.41334138474218,opposition,36.12741823999568,none,220.89489557975904,none,216.9345450067897,none,324.7962172802348,none,176.5102941354883,opposition,1.2777714752516545,conjunction,269.5822434322573,square,17.44391570570245,none,229.15799256095593,none,53.92546990071929,none
Donald Wright & Melissa Scott,True,294.6112114418931,sextile,76.51055875773889,none,263.91689887333536,square,27.421642647298825,none,27.00524519546436,none,168.90459251131017,none,356.3109326269066,conjunction,119.8156764008701,trine,337.8083062902565,none,119.70765360610233,trine,307.11399372169876,none,70.61873749566226,none,243.2220534241269,trine,25.121400739972728,none,212.52774085556916,none,336.03248462953263,none
Alexander Torres & Helen Taylor,True,196.50140816028988,none,195.18976539679474,none,206.21858016383328,none,224.99991941101962,none,202.57685640522305,none,201.2652136417279,none,212.29402840876645,none,231.0753676559528,none,242.8005600571459,trine,241.48891729365073,trine,252.5177320606893,none,271.29907130787564,square,4.491982868387922,conjunction,3.180340104892764,conjunction,14.209154871931318,none,32.990494119117656,none
Mark Scott & Anna Martinez,False,25.797138836435124,none,329.0335727543013,none,15.601898734572956,none,327.5015205536082,none,48.470629280975345,none,351.7070631988415,conjunction,38.275389179113176,none,350.1750109981484,conjunction,6.963896287285422,conjunction,310.2003302051516,none,356.76865618542325,conjunction,308.6682780044585,none,63.94155723085373,sextile,7.1779911487199115,conjunction,53.74631712899156,none,5.64593894802681,conjunction
Brandon Clark & Betty King,False,316.2012737352078,none,226.49654481103906,none,359.4687134454832,conjunction,357.21618018016545,conjunction,293.6104177644502,none,203.9056888402815,none,336.8778574747256,none,334.62532420940784,none,352.36451671843525,conjunction,262.65978779426655,square,35.631956428710666,none,33.3794231633929,none,277.97533344427916,square,188.27060452011048,opposition,321.2427731545546,none,318.9902398892368,none
Richard Torres & Brenda White,False,283.950419544289,none,5.795985331504568,conjunction,325.46946553294583,none,340.3411544085882,none,219.6943416972323,none,301.5399074844479,sextile,261.2133876858892,none,276.08507656153154,square,254.4833523188296,none,336.3289181060452,none,296.0023983074865,sextile,310.87408718312884,none,214.83957744246777,none,296.6851432296834,sextile,256.35862343112467,none,271.230312306767,square
Justin Robinson & Rebecca Gonzalez,True,358.52614193042734,conjunction,205.29889771057339,none,334.063203793302,none,262.44656037864036,square,194.96162343546735,none,41.7343792156134,none,170.49868529834208,opposition,98.8820418836804,none,36.48468848248041,none,243.25744426262645,trine,12.021750345355144,none,300.4051069306935,sextile,209.3355653954647,none,56.10832117561074,sextile,184.87262725833943,opposition,113.25598384367777,trine
Richard Sanchez & Nancy King,False,41.550704368194744,none,251.37632716318834,none,17.426099228098735,none,64.3278098447228,sextile,151.63314782022263,none,1.458770615216224,conjunction,127.50854268012662,trine,174.41025329675068,opposition,5.697880868797654,conjunction,215.52350366379125,none,341.5732757287017,none,28.474986345325703,none,84.280332298585,square,294.1059550935786,sextile,60.15572715848899,sextile,107.05743777511304,none
Frank Ramirez & Betty White,False,70.98523257646903,none,339.54051949636766,none,101.9619611057642,none,309.4838849694541,none,238.8095181804993,trine,147.36480510039794,none,269.78624670979445,square,117.30817057348438,trine,115.5807234793676,trine,24.136010399266237,none,146.55745200866278,none,354.07937587235267,conjunction,251.9597933980341,none,160.51508031793273,none,282.9365219273293,none,130.45844579101916,none
Gary Perez & Samantha Wilson,True,302.78426174352376,sextile,96.53761203779248,square,268.3723363837077,square,345.44875565521744,none,355.4325185039139,conjunction,149.18586879818267,none,321.0205931440979,none,38.09701241560761,none,257.44994641148867,none,51.20329670575744,none,223.03802105167267,none,300.1144403231824,sextile,176.8745920403228,opposition,330.6279423345916,none,142.46266668050677,none,219.53908595201648,none
